"","kfmid","pxid"
"4767",18,63465
"4768",18,63466
"4769",18,63467
"4770",18,63468
"4771",18,63469
"4772",18,63470
"4773",18,63471
"4774",18,63472
"4775",18,63473
"4776",18,63474
"4777",18,63475
"4778",18,63476
"4779",18,63477
"4780",18,63478
"4781",18,63479
"4782",18,63480
"4783",18,63481
"4784",18,63482
"4785",18,63483
"4786",18,63484
"4787",18,63485
"4788",18,63486
"4789",18,63487
"4790",18,63488
"4791",18,63527
"4792",18,63528
"4793",18,63529
"4794",18,63530
"4795",18,63531
"4796",18,63532
"4797",18,63533
"4798",18,63534
"4799",18,63535
"4800",18,63536
"4801",18,63537
"4802",18,63538
"4803",18,63539
"4804",18,63540
"4805",18,63541
"4806",18,63542
"4807",18,63543
"4808",18,63544
"4809",18,63545
"4810",18,63546
"4811",18,63547
"4812",18,63548
"4813",18,63549
"4814",18,63550
"4815",18,63551
"4816",18,63592
"4817",18,63593
"4818",18,63594
"4819",18,63595
"4820",18,63596
"4821",18,63597
"4822",18,63598
"4823",18,63599
"4824",18,63600
"4825",18,63601
"4826",18,63602
"4827",18,63603
"4828",18,63604
"4829",18,63605
"4830",18,63606
"4831",18,63607
"4832",18,63608
"4833",18,63609
"4834",18,63610
"4835",18,63611
"4836",18,63612
"4837",18,63653
"4838",18,63654
"4839",18,63655
"4840",18,63656
"4841",18,63657
"4842",18,63658
"4843",18,63659
"4844",18,63660
"4845",18,63661
"4846",18,63662
"4847",18,63663
"4848",18,63664
"4849",18,63665
"4850",18,63666
"4851",18,63667
"4852",18,63668
"4853",18,63669
"4854",18,63711
"4855",18,63712
"4856",18,63713
"4857",18,63714
"4858",18,63715
"4859",18,63716
"4860",18,63717
"4861",18,63718
"4862",18,63719
"4863",18,63720
"4864",18,63721
"4865",18,63722
"4866",18,63723
"4867",18,63766
"4868",18,63767
"4869",18,63768
"4870",18,63769
"4871",18,63770
"4872",18,63771
"4873",18,63772
"4874",18,63773
"4875",18,63774
"4876",18,63775
"4877",18,63776
"4878",18,63823
"4879",18,63824
"4880",18,63825
"4881",18,63826
"4882",19,67878
"4883",19,67879
"4884",19,67880
"4885",19,67881
"4886",19,67882
"4887",19,67883
"4888",19,67884
"4889",19,67885
"4890",19,67944
"4891",19,67945
"4892",19,67946
"4893",19,67947
"4894",19,67948
"4895",19,67949
"4896",19,67950
"4897",19,67951
"4898",19,67952
"4899",19,67953
"4900",19,67954
"4901",19,68012
"4902",19,68013
"4903",19,68014
"4904",19,68015
"4905",19,68016
"4906",19,68017
"4907",19,68018
"4908",19,68019
"4909",19,68020
"4910",19,68021
"4911",19,68022
"4912",19,68023
"4913",19,68086
"4914",19,68087
"4915",19,68088
"4916",19,68089
"4917",19,68090
"4918",19,68091
"4919",19,68092
"4920",19,68093
"4921",19,68094
"4922",19,68095
"4923",19,68096
"4924",19,68097
"4925",19,68155
"4926",19,68156
"4927",19,68157
"4928",19,68158
"4929",19,68159
"4930",19,68160
"4931",19,68161
"4932",19,68162
"4933",19,68163
"4934",19,68164
"4935",19,68165
"4936",19,68166
"4937",19,68167
"4938",19,68225
"4939",19,68226
"4940",19,68227
"4941",19,68228
"4942",19,68229
"4943",19,68230
"4944",19,68231
"4945",19,68232
"4946",19,68233
"4947",19,68234
"4948",19,68235
"4949",19,68236
"4950",19,68237
"4951",19,68238
"4952",19,68299
"4953",19,68300
"4954",19,68301
"4955",19,68302
"4956",19,68303
"4957",19,68304
"4958",19,68305
"4959",19,68306
"4960",19,68307
"4961",19,68308
"4962",19,68309
"4963",19,68310
"4964",19,68311
"4965",19,68312
"4966",19,68313
"4967",19,68314
"4968",19,68375
"4969",19,68376
"4970",19,68377
"4971",19,68378
"4972",19,68379
"4973",19,68380
"4974",19,68381
"4975",19,68382
"4976",19,68383
"4977",19,68384
"4978",19,68385
"4979",19,68386
"4980",19,68387
"4981",19,68450
"4982",19,68451
"4983",19,68452
"4984",19,68453
"4985",19,68454
"4986",19,68455
"4987",19,68456
"4988",19,68457
"4989",19,68458
"4990",19,68522
"4991",19,68523
"4992",19,68524
"4993",19,68525
"4994",19,68526
"4995",19,68527
"4996",19,68528
"4997",19,68529
"4998",19,68530
"4999",19,68589
"5000",19,68590
"5001",19,68591
"5002",19,68592
"5003",19,68593
"5004",19,68594
"5005",19,68595
"5006",19,68596
"5007",19,68597
"5008",19,68598
"5009",19,68599
"5010",19,68658
"5011",19,68659
"5012",19,68660
"5013",19,68661
"5014",19,68662
"5015",19,68663
"5016",19,68664
"5017",19,68665
"5018",19,68666
"5019",19,68667
"5020",19,68668
"5021",19,68669
"5022",19,68670
"5023",19,68671
"5024",19,68672
"5025",19,68728
"5026",19,68729
"5027",19,68730
"5028",19,68731
"5029",19,68732
"5030",19,68733
"5031",19,68734
"5032",19,68735
"5033",19,68736
"5034",19,68737
"5035",19,68738
"5036",19,68739
"5037",19,68740
"5038",19,68741
"5039",19,68797
"5040",19,68798
"5041",19,68799
"5042",19,68800
"5043",19,68801
"5044",19,68802
"5045",19,68803
"5046",19,68804
"5047",19,68805
"5048",19,68806
"5049",19,68807
"5050",19,68808
"5051",19,68809
"5052",19,68810
"5053",19,68811
"5054",19,68868
"5055",19,68869
"5056",19,68870
"5057",19,68871
"5058",19,68872
"5059",19,68873
"5060",19,68874
"5061",19,68875
"5062",19,68876
"5063",19,68877
"5064",19,68878
"5065",19,68879
"5066",19,68880
"5067",19,68881
"5068",19,68882
"5069",19,68883
"5070",19,68884
"5071",19,68944
"5072",19,68945
"5073",19,68946
"5074",19,68947
"5075",19,68948
"5076",19,68949
"5077",19,68950
"5078",19,68951
"5079",19,68952
"5080",19,68953
"5081",19,68954
"5082",19,68955
"5083",19,68956
"5084",19,68957
"5085",19,68958
"5086",19,68959
"5087",19,68960
"5088",19,69018
"5089",19,69019
"5090",19,69020
"5091",19,69021
"5092",19,69022
"5093",19,69023
"5094",19,69024
"5095",19,69025
"5096",19,69026
"5097",19,69027
"5098",19,69028
"5099",19,69029
"5100",19,69030
"5101",19,69031
"5102",19,69032
"5103",19,69033
"5104",19,69034
"5105",19,69035
"5106",19,69091
"5107",19,69092
"5108",19,69093
"5109",19,69094
"5110",19,69095
"5111",19,69096
"5112",19,69097
"5113",19,69098
"5114",19,69099
"5115",19,69100
"5116",19,69101
"5117",19,69102
"5118",19,69103
"5119",19,69104
"5120",19,69105
"5121",19,69106
"5122",19,69107
"5123",19,69108
"5124",19,69109
"5125",19,69164
"5126",19,69165
"5127",19,69166
"5128",19,69167
"5129",19,69168
"5130",19,69169
"5131",19,69170
"5132",19,69171
"5133",19,69172
"5134",19,69173
"5135",19,69174
"5136",19,69175
"5137",19,69176
"5138",19,69177
"5139",19,69178
"5140",19,69179
"5141",19,69235
"5142",19,69236
"5143",19,69237
"5144",19,69238
"5145",19,69239
"5146",19,69240
"5147",19,69241
"5148",19,69242
"5149",19,69243
"5150",19,69244
"5151",19,69245
"5152",19,69246
"5153",19,69247
"5154",19,69248
"5155",19,69249
"5156",19,69305
"5157",19,69306
"5158",19,69307
"5159",19,69308
"5160",19,69309
"5161",19,69310
"5162",19,69311
"5163",19,69312
"5164",19,69313
"5165",19,69314
"5166",19,69315
"5167",19,69316
"5168",19,69317
"5169",19,69318
"5170",19,69319
"5171",19,69320
"5172",19,69375
"5173",19,69376
"5174",19,69377
"5175",19,69378
"5176",19,69379
"5177",19,69380
"5178",19,69381
"5179",19,69382
"5180",19,69383
"5181",19,69384
"5182",19,69385
"5183",19,69386
"5184",19,69387
"5185",19,69388
"5186",19,69389
"5187",19,69390
"5188",19,69391
"5189",19,69392
"5190",19,69393
"5191",19,69446
"5192",19,69447
"5193",19,69448
"5194",19,69449
"5195",19,69450
"5196",19,69451
"5197",19,69452
"5198",19,69453
"5199",19,69454
"5200",19,69455
"5201",19,69456
"5202",19,69457
"5203",19,69458
"5204",19,69459
"5205",19,69460
"5206",19,69461
"5207",19,69462
"5208",19,69512
"5209",19,69513
"5210",19,69514
"5211",19,69515
"5212",19,69516
"5213",19,69517
"5214",19,69518
"5215",19,69519
"5216",19,69520
"5217",19,69521
"5218",19,69522
"5219",19,69523
"5220",19,69524
"5221",19,69525
"5222",19,69526
"5223",19,69577
"5224",19,69578
"5225",19,69579
"5226",19,69580
"5227",19,69581
"5228",19,69582
"5229",19,69583
"5230",19,69584
"5231",19,69585
"5232",19,69586
"5233",19,69587
"5234",19,69588
"5235",19,69589
"5236",19,69590
"5237",19,69643
"5238",19,69644
"5239",19,69645
"5240",19,69646
"5241",19,69647
"5242",19,69648
"5243",19,69649
"5244",19,69650
"5245",19,69651
"5246",19,69652
"5247",19,69653
"5248",19,69654
"5249",19,69655
"5250",19,69656
"5251",19,69710
"5252",19,69711
"5253",19,69712
"5254",19,69713
"5255",19,69714
"5256",19,69715
"5257",19,69716
"5258",19,69717
"5259",19,69718
"5260",19,69719
"5261",19,69720
"5262",19,69721
"5263",19,69722
"5264",19,69723
"5265",19,69724
"5266",19,69781
"5267",19,69782
"5268",19,69783
"5269",19,69784
"5270",19,69785
"5271",19,69786
"5272",19,69787
"5273",19,69788
"5274",19,69789
"5275",19,69790
"5276",19,69791
"5277",19,69792
"5278",19,69793
"5279",19,69794
"5280",19,69850
"5281",19,69851
"5282",19,69852
"5283",19,69853
"5284",19,69854
"5285",19,69855
"5286",19,69856
"5287",19,69857
"5288",19,69858
"5289",19,69859
"5290",19,69860
"5291",19,69914
"5292",19,69915
"5293",19,69916
"5294",19,69917
"5295",19,69918
"5296",19,69919
"5297",19,69920
"5298",19,69921
"5299",19,69977
"5300",19,69978
"5301",19,69979
"5302",19,69980
"5303",19,69981
"5304",19,70035
"5305",19,70036
"5306",19,70037
"5307",19,70038
"5308",19,70039
"5309",19,70040
"5310",19,70041
"5311",19,70042
"5312",19,70043
"5313",19,70101
"5314",19,70102
"5315",19,70103
"5316",19,70104
"5317",19,70105
"5318",19,70106
"5319",19,70107
"5320",20,71660
"5321",20,71661
"5322",20,71662
"5323",20,71663
"5324",20,71664
"5325",20,71665
"5326",20,71694
"5327",20,71695
"5328",20,71696
"5329",20,71697
"5330",20,71698
"5331",20,71699
"5332",20,71700
"5333",20,71701
"5334",20,71702
"5335",20,71703
"5336",20,71704
"5337",20,71732
"5338",20,71733
"5339",20,71734
"5340",20,71735
"5341",20,71736
"5342",20,71737
"5343",20,71738
"5344",20,71739
"5345",20,71740
"5346",20,71741
"5347",20,71742
"5348",20,71743
"5349",20,71770
"5350",20,71771
"5351",20,71772
"5352",20,71773
"5353",20,71774
"5354",20,71775
"5355",20,71776
"5356",20,71777
"5357",20,71778
"5358",20,71779
"5359",20,71780
"5360",20,71781
"5361",20,71809
"5362",20,71810
"5363",20,71811
"5364",20,71812
"5365",20,71813
"5366",20,71814
"5367",20,71815
"5368",20,71816
"5369",20,71817
"5370",20,71818
"5371",20,71845
"5372",20,71846
"5373",20,71847
"5374",20,71848
"5375",20,71849
"5376",20,71850
"5377",20,71851
"5378",20,71878
"5379",20,71879
"5380",20,71880
"5381",20,71881
"5382",20,71882
"5383",20,71910
"5384",20,71911
"5385",20,71912
"5386",20,71913
"5387",20,71914
"5388",20,71915
"5389",20,71916
"5390",20,71917
"5391",20,71941
"5392",20,71942
"5393",20,71943
"5394",20,71944
"5395",20,71945
"5396",20,71946
"5397",20,71947
"5398",20,71948
"5399",20,71949
"5400",20,71972
"5401",20,71973
"5402",20,71974
"5403",20,71975
"5404",20,71976
"5405",20,71977
"5406",20,71978
"5407",20,71979
"5408",20,71980
"5409",20,72002
"5410",20,72003
"5411",20,72004
"5412",20,72005
"5413",20,72006
"5414",20,72007
"5415",20,72008
"5416",20,72009
"5417",20,72010
"5418",20,72031
"5419",20,72032
"5420",20,72033
"5421",20,72034
"5422",20,72035
"5423",20,72036
"5424",20,72037
"5425",20,72058
"5426",20,72059
"5427",20,72060
"5428",20,72061
"5429",20,72062
"5430",20,72063
"5431",20,72064
"5432",20,72065
"5433",20,72066
"5434",20,72086
"5435",20,72087
"5436",20,72088
"5437",20,72089
"5438",20,72090
"5439",20,72091
"5440",20,72092
"5441",20,72093
"5442",20,72094
"5443",20,72095
"5444",20,72096
"5445",20,72114
"5446",20,72115
"5447",20,72116
"5448",20,72117
"5449",20,72118
"5450",20,72119
"5451",20,72120
"5452",20,72121
"5453",20,72122
"5454",20,72123
"5455",20,72124
"5456",20,72125
"5457",20,72126
"5458",20,72145
"5459",20,72146
"5460",20,72147
"5461",20,72148
"5462",20,72149
"5463",20,72150
"5464",20,72151
"5465",20,72152
"5466",20,72153
"5467",20,72154
"5468",20,72155
"5469",20,72156
"5470",20,72157
"5471",20,72158
"5472",20,72159
"5473",20,72175
"5474",20,72176
"5475",20,72177
"5476",20,72178
"5477",20,72179
"5478",20,72180
"5479",20,72181
"5480",20,72182
"5481",20,72183
"5482",20,72184
"5483",20,72185
"5484",20,72199
"5485",20,72200
"5486",20,72201
"5487",20,72202
"5488",20,72203
"5489",20,72204
"5490",20,72205
"5491",20,72206
"5492",20,72207
"5493",20,72208
"5494",20,72209
"5495",20,72210
"5496",20,72224
"5497",20,72225
"5498",20,72226
"5499",20,72227
"5500",20,72228
"5501",20,72229
"5502",20,72230
"5503",20,72231
"5504",20,72232
"5505",20,72233
"5506",20,72234
"5507",20,72235
"5508",20,72248
"5509",20,72249
"5510",20,72250
"5511",20,72251
"5512",20,72252
"5513",20,72253
"5514",20,72254
"5515",20,72255
"5516",20,72256
"5517",20,72257
"5518",20,72258
"5519",20,72259
"5520",20,72271
"5521",20,72272
"5522",20,72273
"5523",20,72274
"5524",20,72275
"5525",20,72276
"5526",20,72277
"5527",20,72278
"5528",20,72279
"5529",20,72280
"5530",20,72281
"5531",20,72282
"5532",20,72297
"5533",20,72298
"5534",20,72299
"5535",20,72300
"5536",20,72301
"5537",20,72302
"5538",20,72303
"5539",20,72304
"5540",20,72305
"5541",20,72306
"5542",20,72307
"5543",20,72321
"5544",20,72322
"5545",20,72323
"5546",20,72324
"5547",20,72325
"5548",20,72326
"5549",20,72327
"5550",20,72328
"5551",20,72329
"5552",20,72330
"5553",20,72340
"5554",20,72341
"5555",20,72342
"5556",20,72343
"5557",20,72344
"5558",20,72345
"5559",20,72346
"5560",20,72359
"5561",20,72360
"5562",20,72361
"5563",20,72362
"5564",20,72363
"5565",20,72364
"5566",20,72365
"5567",20,72376
"5568",20,72377
"5569",20,72378
"5570",20,72379
"5571",20,72380
"5572",20,72381
"5573",20,72382
"5574",20,72395
"5575",20,72396
"5576",20,72397
"5577",20,72398
"5578",20,72399
"5579",20,72400
"5580",20,72401
"5581",20,72413
"5582",20,72414
"5583",20,72415
"5584",20,72416
"5585",20,72417
"5586",20,72432
"5587",20,72433
"5588",21,72602
"5589",21,72603
"5590",21,72604
"5591",21,72605
"5592",21,72606
"5593",21,72623
"5594",21,72624
"5595",21,72625
"5596",21,72626
"5597",21,72627
"5598",21,72628
"5599",21,72629
"5600",21,72630
"5601",21,72631
"5602",21,72643
"5603",21,72644
"5604",21,72645
"5605",21,72646
"5606",21,72647
"5607",21,72648
"5608",21,72649
"5609",21,72650
"5610",21,72651
"5611",21,72652
"5612",21,72653
"5613",21,72660
"5614",21,72661
"5615",21,72662
"5616",21,72663
"5617",21,72664
"5618",21,72665
"5619",21,72666
"5620",21,72667
"5621",21,72668
"5622",21,72669
"5623",21,72670
"5624",21,72671
"5625",21,72672
"5626",21,72677
"5627",21,72678
"5628",21,72679
"5629",21,72680
"5630",21,72681
"5631",21,72682
"5632",21,72683
"5633",21,72684
"5634",21,72685
"5635",21,72686
"5636",21,72687
"5637",21,72688
"5638",21,72689
"5639",21,72690
"5640",21,72694
"5641",21,72695
"5642",21,72696
"5643",21,72697
"5644",21,72698
"5645",21,72699
"5646",21,72700
"5647",21,72701
"5648",21,72702
"5649",21,72703
"5650",21,72704
"5651",21,72705
"5652",21,72706
"5653",21,72707
"5654",21,72711
"5655",21,72712
"5656",21,72713
"5657",21,72714
"5658",21,72715
"5659",21,72716
"5660",21,72717
"5661",21,72718
"5662",21,72719
"5663",21,72720
"5664",21,72721
"5665",21,72722
"5666",21,72723
"5667",21,72726
"5668",21,72727
"5669",21,72728
"5670",21,72729
"5671",21,72730
"5672",21,72731
"5673",21,72732
"5674",21,72733
"5675",21,72734
"5676",21,72735
"5677",21,72736
"5678",21,72737
"5679",21,72738
"5680",21,72741
"5681",21,72742
"5682",21,72743
"5683",21,72744
"5684",21,72745
"5685",21,72746
"5686",21,72747
"5687",21,72748
"5688",21,72749
"5689",21,72750
"5690",21,72751
"5691",21,72752
"5692",21,72753
"5693",21,72754
"5694",21,72755
"5695",21,72756
"5696",21,72757
"5697",21,72758
"5698",21,72759
"5699",21,72760
"5700",21,72761
"5701",21,72762
"5702",21,72763
"5703",21,72764
"5704",21,72765
"5705",21,72766
"5706",21,72767
"5707",21,72768
"5708",21,72769
"5709",21,72770
"5710",21,72771
"5711",21,72772
"5712",21,72773
"5713",21,72774
"5714",21,72775
"5715",21,72776
"5716",21,72777
"5717",21,72778
"5718",21,72779
"5719",21,72780
"5720",21,72781
"5721",21,72782
"5722",21,72783
"5723",21,72784
"5724",21,72785
"5725",21,72786
"5726",21,72787
"5727",21,72788
"5728",21,72789
"5729",21,72792
"5730",21,72793
"5731",21,72794
"5732",21,72795
"5733",21,72796
"5734",21,72797
"5735",21,72798
"5736",21,72799
"5737",21,72800
"5738",21,72801
"5739",21,72802
"5740",21,72803
"5741",21,72804
"5742",21,72806
"5743",21,72807
"5744",21,72808
"5745",21,72809
"5746",21,72810
"5747",21,72811
"5748",21,72812
"5749",21,72813
"5750",21,72814
"5751",21,72815
"5752",21,72816
"5753",21,72817
"5754",21,72818
"5755",21,72819
"5756",21,72820
"5757",21,72821
"5758",21,72822
"5759",21,72823
"5760",21,72824
"5761",21,72825
"5762",21,72826
"5763",21,72827
"5764",21,72828
"5765",21,72829
"5766",21,72830
"5767",21,72831
"5768",21,72835
"5769",21,72836
"5770",21,72837
"5771",21,72838
"5772",21,72839
"5773",21,72840
"5774",21,72841
"5775",21,72842
"5776",21,72843
"5777",21,72844
"5778",21,72845
"5779",21,72846
"5780",21,72847
"5781",21,72853
"5782",21,72854
"5783",21,72855
"5784",21,72856
"5785",21,72857
"5786",21,72858
"5787",21,72859
"5788",21,72860
"5789",21,72861
"5790",21,72862
"5791",21,72863
"5792",21,72864
"5793",21,72877
"5794",21,72878
"5795",21,72879
"5796",21,72880
"5797",21,72881
"5798",21,72882
"5799",21,72883
"5800",21,72884
"5801",21,72885
"5802",21,72886
"5803",21,72887
"5804",21,72888
"5805",21,72902
"5806",21,72903
"5807",21,72904
"5808",21,72905
"5809",21,72906
"5810",21,72907
"5811",21,72908
"5812",21,72909
"5813",21,72910
"5814",21,72911
"5815",21,72912
"5816",21,72913
"5817",21,72914
"5818",21,72915
"5819",21,72932
"5820",21,72933
"5821",21,72934
"5822",21,72935
"5823",21,72936
"5824",21,72937
"5825",21,72938
"5826",21,72939
"5827",21,72940
"5828",21,72941
"5829",21,72942
"5830",21,72943
"5831",21,72956
"5832",21,72957
"5833",21,72958
"5834",21,72959
"5835",21,72960
"5836",21,72961
"5837",21,72962
"5838",21,72963
"5839",21,72964
"5840",21,72965
"5841",21,72971
"5842",21,72972
"5843",21,72973
"5844",21,72974
"5845",21,72975
"5846",21,72976
"5847",21,72977
"5848",21,72978
"5849",21,72979
"5850",21,72980
"5851",21,72981
"5852",21,72982
"5853",21,72983
"5854",21,72984
"5855",21,72985
"5856",21,72986
"5857",21,72987
"5858",21,72988
"5859",21,72989
"5860",21,72990
"5861",21,72991
"5862",21,72992
"5863",21,72993
"5864",21,72994
"5865",21,72995
"5866",21,72996
"5867",21,72997
"5868",21,72998
"5869",21,72999
"5870",21,73000
"5871",21,73001
"5872",21,73002
"5873",21,73003
"5874",21,73004
"5875",21,73005
"5876",21,73008
"5877",21,73009
"5878",21,73010
"5879",21,73011
"5880",21,73012
"5881",21,73013
"5882",21,73014
"5883",21,73017
"5884",21,73018
"5885",21,73019
"5886",21,73020
"5887",21,73021
"5888",21,73022
"5889",21,73023
"5890",21,73024
"5891",21,73031
"5892",21,73032
"5893",21,73033
"5894",21,73034
"5895",21,73035
"5896",21,73036
"5897",21,73037
"5898",21,73047
"5899",21,73048
"5900",21,73049
"5901",21,73050
"5902",21,73051
"5903",21,73052
"5904",21,73053
"5905",21,73054
"5906",21,73072
"5907",21,73073
"5908",21,73074
"5909",21,73075
"5910",21,73076
"5911",21,73077
"5912",21,73092
"5913",21,73093
"5914",21,73094
"5915",21,73095
"5916",21,73096
"5917",22,111250
"5918",22,111251
"5919",22,111379
"5920",22,111380
"5921",22,111504
"5922",22,111505
"5923",22,111625
"5924",22,111743
"5925",22,111857
"5926",23,116053
"5927",23,116054
"5928",23,116142
"5929",23,116143
"5930",23,116231
"5931",23,116232
"5932",23,116308
"5933",23,117423
"5934",23,117516
"5935",23,117517
"5936",23,117607
"5937",23,117699
"5938",23,118513
"5939",24,120025
"5940",24,120709
"5941",24,120771
"5942",24,120772
"5943",24,120773
"5944",24,120774
"5945",24,120840
"5946",24,121045
"5947",24,121046
"5948",24,121047
"5949",24,121125
"5950",24,121126
"5951",24,121127
"5952",24,121197
"5953",24,121198
"5954",24,121270
"5955",24,121340
"5956",24,121407
"5957",26,129260
"5958",26,129403
"5959",26,129480
"5960",26,129556
"5961",26,129631
"5962",26,129711
"5963",26,129712
"5964",26,129713
"5965",26,129795
"5966",26,129796
"5967",27,136802
"5968",27,136872
"5969",27,136883
"5970",27,136908
"5971",28,138151
"5972",28,138153
"5973",28,138154
"5974",28,138155
"5975",28,138156
"5976",28,138157
"5977",28,138158
"5978",28,138159
"5979",28,138160
"5980",28,138163
"5981",28,138164
"5982",28,138165
"5983",28,138167
"5984",28,138168
"5985",28,138169
"5986",28,138172
"5987",28,138173
"5988",28,138174
"5989",28,138175
"5990",28,138176
"5991",28,138178
"5992",28,138179
"5993",28,138180
"5994",28,138181
"5995",28,138184
"5996",28,138185
"5997",28,138186
"5998",28,138187
"5999",28,138188
"6000",28,138189
"6001",28,138190
"6002",28,138191
"6003",28,138192
"6004",28,138195
"6005",28,138196
"6006",28,138197
"6007",28,138198
"6008",28,138200
"6009",28,138201
"6010",28,138202
"6011",28,138205
"6012",28,138206
"6013",28,138207
"6014",28,138208
"6015",28,138213
"6016",28,138214
"6017",28,138215
"6018",28,138218
"6019",28,138219
"6020",28,138220
"6021",28,138221
"6022",28,138223
"6023",28,138224
"6024",28,138225
"6025",28,138226
"6026",28,138229
"6027",28,138230
"6028",28,138231
"6029",28,138232
"6030",28,138236
"6031",28,138237
"6032",28,138238
"6033",28,138245
"6034",28,138246
"6035",28,138247
"6036",28,138254
"6037",28,138255
"6038",28,138260
"6039",28,138266
"6040",28,138267
"6041",28,138268
"6042",28,138269
"6043",28,138270
"6044",28,138271
"6045",28,138272
"6046",29,138143
"6047",29,138150
"6048",29,138152
"6049",29,138161
"6050",29,138162
"6051",29,138165
"6052",29,138166
"6053",29,138169
"6054",29,138170
"6055",29,138171
"6056",29,138175
"6057",29,138176
"6058",29,138177
"6059",29,138180
"6060",29,138181
"6061",29,138182
"6062",29,138183
"6063",29,138192
"6064",29,138193
"6065",29,138194
"6066",29,138198
"6067",29,138199
"6068",29,138203
"6069",29,138204
"6070",29,138208
"6071",29,138209
"6072",29,138210
"6073",29,138211
"6074",29,138212
"6075",29,138216
"6076",29,138217
"6077",29,138222
"6078",29,138228
"6079",29,138235
"6080",29,138243
"6081",29,138244
"6082",29,138253
"6083",30,138484
"6084",30,138485
"6085",30,138486
"6086",30,138487
"6087",30,138495
"6088",30,138496
"6089",30,138497
"6090",30,138498
"6091",30,138499
"6092",30,138507
"6093",30,138508
"6094",30,138509
"6095",30,138510
"6096",30,138518
"6097",30,138519
"6098",30,138520
"6099",30,138521
"6100",30,138522
"6101",30,138530
"6102",30,138531
"6103",30,138532
"6104",30,138533
"6105",30,138534
"6106",30,138543
"6107",30,138544
"6108",30,138555
"6109",30,138569
"6110",30,138570
"6111",30,138571
"6112",30,138572
"6113",30,138573
"6114",30,138586
"6115",30,138587
"6116",30,138603
"6117",30,138604
"6118",30,138605
"6119",30,138606
"6120",30,138618
"6121",30,138619
"6122",30,138620
"6123",30,138621
"6124",30,138622
"6125",30,138635
"6126",30,138636
"6127",30,138637
"6128",30,138638
"6129",30,138651
"6130",30,138652
"6131",30,138653
"6132",30,138654
"6133",30,138655
"6134",30,138669
"6135",30,138670
"6136",30,138671
"6137",30,138672
"6138",30,138683
"6139",30,138684
"6140",30,138685
"6141",30,138686
"6142",30,138697
"6143",30,138698
"6144",30,138699
"6145",30,138700
"6146",30,138701
"6147",30,138702
"6148",30,138703
"6149",30,138704
"6150",30,138705
"6151",30,138706
"6152",30,138707
"6153",30,138708
"6154",30,138709
"6155",30,138710
"6156",30,138711
"6157",30,138712
"6158",30,138713
"6159",30,138714
"6160",30,138715
"6161",30,138716
"6162",30,138720
"6163",30,138726
"6164",30,138727
"6165",30,138728
"6166",30,138729
"6167",30,138730
"6168",30,138731
"6169",30,138737
"6170",30,138738
"6171",30,138739
"6172",30,138740
"6173",30,138748
"6174",30,138749
"6175",30,138750
"6176",30,138751
"6177",30,138759
"6178",30,138760
"6179",30,138761
"6180",30,138762
"6181",30,138763
"6182",30,138771
"6183",30,138772
"6184",30,138773
"6185",30,138774
"6186",30,138775
"6187",30,138786
"6188",30,138787
"6189",30,138788
"6190",30,138789
"6191",30,138790
"6192",30,138801
"6193",30,138802
"6194",30,138803
"6195",31,139088
"6196",31,139089
"6197",31,139090
"6198",31,139091
"6199",31,139092
"6200",31,139093
"6201",31,139094
"6202",31,139095
"6203",31,139096
"6204",31,139097
"6205",31,139098
"6206",31,139099
"6207",31,139100
"6208",31,139101
"6209",31,139102
"6210",31,139103
"6211",31,139104
"6212",31,139105
"6213",31,139106
"6214",31,139107
"6215",31,139108
"6216",31,139109
"6217",31,139110
"6218",31,139111
"6219",31,139112
"6220",31,139113
"6221",31,139114
"6222",31,139115
"6223",31,139116
"6224",31,139117
"6225",31,139118
"6226",31,139119
"6227",31,139120
"6228",31,139121
"6229",31,139122
"6230",31,139123
"6231",31,139124
"6232",31,139125
"6233",31,139126
"6234",31,139127
"6235",31,139128
"6236",31,139129
"6237",31,139130
"6238",31,139131
"6239",31,139132
"6240",31,139133
"6241",31,139134
"6242",31,139136
"6243",31,139137
"6244",31,139138
"6245",31,139139
"6246",31,139140
"6247",31,139141
"6248",31,139142
"6249",31,139143
"6250",31,139146
"6251",31,139147
"6252",31,139148
"6253",31,139149
"6254",31,139150
"6255",31,139151
"6256",31,139152
"6257",31,139153
"6258",31,139155
"6259",31,139156
"6260",31,139157
"6261",31,139158
"6262",31,139159
"6263",31,139160
"6264",31,139161
"6265",31,139162
"6266",31,139163
"6267",31,139164
"6268",31,139165
"6269",31,139166
"6270",31,139167
"6271",31,139168
"6272",31,139169
"6273",31,139170
"6274",31,139171
"6275",31,139172
"6276",31,139173
"6277",31,139174
"6278",31,139175
"6279",31,139176
"6280",31,139177
"6281",31,139178
"6282",31,139180
"6283",31,139181
"6284",31,139182
"6285",31,139183
"6286",31,139184
"6287",31,139185
"6288",31,139186
"6289",31,139187
"6290",31,139188
"6291",31,139189
"6292",31,139190
"6293",31,139192
"6294",31,139199
"6295",31,139200
"6296",31,139201
"6297",31,139202
"6298",31,139203
"6299",31,139209
"6300",31,139210
"6301",31,139213
"6302",31,139214
"6303",31,139217
"6304",31,139227
"6305",31,139228
"6306",31,139229
"6307",31,139239
"6308",31,139240
"6309",32,141080
"6310",32,141112
"6311",32,141113
"6312",32,141114
"6313",32,141115
"6314",32,141147
"6315",32,141148
"6316",32,141149
"6317",32,141150
"6318",32,141151
"6319",32,141152
"6320",32,141153
